id,cost,category,name,brand,retail_price,department,sku,distribution_center_id
3350,5.99280,Dresses,"Allegra K Woman Stud Leopard Print Dolman Sleeve Mini Dress Black L","Allegra K",13.62,Women,B7EE0D0D4D5EF995AAE0FC691E6D840D,9
3351,41.48000,Dresses,"Bobi Women's Supreme Jersey Cutout Sleeve Dress",Bobi,85.00,Women,0B6ACE9E8971CF36F1782AA982A708DB,1
3352,14.43435,Dresses,"2B Gabrielle Tank Maxi Dress","2b by bebe",34.95,Women,0987B8B338D6C90BBEDD8631BC499221,5
3353,24.81544,Dresses,"Patty Women Comfy Black Hoodie Cable Jumper Knit Casual Party Long Maxi Dress",Patty,57.98,Women,8B9E7AB295E87570551DB122A04C6F7C,1
3354,16.29782,Dresses,"Sheer Spaghetti Strap Floral Layer Evening Bridesmaid Party Cocktail Dress S M L","Hot from Hollywood",38.99,Women,D2CD33E9C0236A8C2D8BD3FA91AD3ACF,1
3355,25.07582,Dresses,"Funfash NEW Funfash Slimming Black Gray Long Maxi Cocktail Dress Plus Size Made in USA",Funfash,59.99,Women,CA793D8B79C1B6665CF109D6077A8277,1
3356,17.14510,Dresses,"Long Sleeve Turtle Neck Warm Winter Casual Maxi Ribbed Sweater Dress S M L","Hot from Hollywood",34.99,Women,A36B598ABB934E4528412E5A2127B931,1
3357,61.61526,Dresses,"Mother of the Bride Formal Evening Dress #2571","US Fairytailes",129.99,Women,0CD6A652ED1F7811192DB1F700C8F0E7,3
3358,11.41677,Dresses,"US Polo Assn. Juniors Sweater Dress","U.S. Polo Assn.",26.99,Women,97108695BD93B6BE52FA0334874C8722,7
3359,28.67400,Dresses,"Ever Pretty Women's Charm Strapless Polka Mini Dress",Ever-Pretty,59.00,Women,82B0639A82D0CC70B8F5830FD2B06868,8
3360,173.84400,Dresses,"Parker Women's Beaded Shift Dress",Parker,396.00,Women,75DF63609809C7A2052FDFFE5C00A84E,7
3361,127.29600,Dresses,"French Connection Women's Lust Sequins Dress","French Connection",288.00,Women,8D9766A69B764FEFC12F56739424D136,5
3362,19.08170,Dresses,"Patty Women Turtleneck Long Sleeve Knitwear Mini Jumper Dress",Patty,45.98,Women,39CD7B469BEAE7C617C73E0D008195EF,1
3363,3.99376,Dresses,"Allegra K Women Scoop Neck Sleeveless Swallow Print Beige Chiffon Dress XS","Allegra K",8.72,Women,664DD858DB942CAD06F24FF25DF56716,9
3364,5.05428,Dresses,"Allegra K Woman Hollow Shoulder Dolman Sleeve Stripe Hem Dress Gray L","Allegra K",10.94,Women,8A1EE9F2B7ABE6E88D1A479AB6A42C5E,9
3365,80.50000,Dresses,"Only Hearts Women's Leopard Jacquard Peplum Dress","Only Hearts",161.00,Women,B445E314138101EECC58503E98AA2B2D,1
3366,9.79510,Dresses,"One-size-fits-most Tube Dress/Coverup - Leopard Rose (many colors)",Alki'i,19.99,Women,07F75D9144912970DE5A09F5A305E10C,1
3367,11.00295,Dresses,"National Crinkle Cotton Dress",National,24.95,Women,0E7E05FA1026B0C5459267608AE320B8,4
3368,7.09352,Dresses,"Allegra K Woman Long Sleeve Belt Loop Baggy Pockets Dress Dark Gray S","Allegra K",14.84,Women,165A59F7CF3B5C4396BA65953D679F17,9
3369,5.37453,Dresses,"Collections Etc - Banded Collar 3/4 Sleeve Knit Dress","Samanthas Style Shoppe",11.97,Women,DDA99DE58FF020CFB57FEC1404C97003,6
3370,63.70000,Dresses,"Christopher Fischer Women's 100% Cashmere Fitted Dress","Christopher Fischer",130.00,Women,900C563BFD2C48C16701ACCA83AD858A,2
3371,18.87528,Dresses,"FITTED RUCHED SEXY LEOPARD STRAPLESS PARTY MINI DRESS","Hot from Hollywood",39.99,Women,285DA2198B2B496C9D447CC4AC6B0734,1
3372,22.22627,Dresses,"Lindy Bop 'Bonnie' Black Polka Dot Vintage 1950'S Rockabilly Pinup Halter Party Swing Dress","Lindy Bop",46.99,Women,37D0B499FB84A552C17FCBB1442D7895,7
3373,8.45577,Dresses,"Curve Appeal Cowl Neck Soft Weave Sweater with Dolman Cap Sleeves","Curve Appeal",19.99,Women,0084AE4BC24C0795D1E6A4F58444D39B,8
3374,22.97811,Dresses,"Lindy Bop 'Bonnie' Black Polka Dot Vintage 1950'S Rockabilly Pinup Halter Party Swing Dress","Lindy Bop",46.99,Women,6C349155B122AA8AD5C877007E05F24F,7
3375,3.90208,Dresses,"Allegra K Woman Colour Block Sleeveless Square Neckline Tank Dress XS","Allegra K",8.71,Women,9B9B05072DD20D1CC3E54607B84C889B,9
3376,4.95558,Dresses,"Collections Etc - Banded Collar 3/4 Sleeve Knit Dress","Samanthas Style Shoppe",11.97,Women,14E422F05B68CC0139988E128EE880DF,6
3377,52.09600,Dresses,"Betsey Ruched Dress",Kiyonna,128.00,Women,A9B4EC2EB4AB7B1B9C3392BB5388119D,3
3378,6.29580,Dresses,"VIP Boutique Womens 3/4 Sleeved Bodycon Dress Top","VIP BOUTIQUE",14.99,Women,2E2C080D5490760AF59D0BAF5ACBB84E,5
3379,34.71504,Dresses,"Tiana B Women's Printed To Perfection Dress","Tiana B",69.99,Women,88855547570F7FF053FFF7C54E5148CC,7
3380,20.25269,Dresses,"Lindy Bop 'Cassy' Red Polka Dot Vintage 1950's Parisian Style Collared Bow Dress","Lindy Bop",46.99,Women,F2BFF080785C76AA81DBAFFCE7DEA0AD,7
3381,6.75136,Dresses,"Allegra K Ladies Dark Gray Point Collar Long Sleeve Belted Dress M","Allegra K",15.07,Women,6E16656A6EE1DE7232164767CCFA7920,9
3382,17.02799,Dresses,"Evolution by Cyrus Women's Boat Neck Dress","Evolution by Cyrus",41.23,Women,29DDBDB402491A6AA97964A8139A1356,4
3383,166.32000,Dresses,"Parker Women's Strapless Studded Dress",Parker,396.00,Women,0668E20B3C9E9185B04B3D2A9DC8FA2D,7
3384,73.26000,Dresses,"Eliza J Women's 1 Piece Ruffle V-Neck Inset Waist Sheath Dress with Belt","Eliza J",148.00,Women,2517756C5A9BE6AC007FE9BB7FB92611,2
3385,21.04579,Dresses,"Jump Juniors Fashion Sweater Dress With 3/4 Sleeve",JUMP,49.99,Women,131F383B434FDF48079BFF1E44E2D9A5,9
3386,28.65590,Dresses,"KAMALIKULTURE Women's All In One Dress",KAMALIKULTURE,60.97,Women,31CA0CA71184BBDB3DE7B20A51E88E90,9
3387,83.49600,Dresses,"maxandcleo Women's Anna Mesh Dress",maxandcleo,168.00,Women,4A11654AD1E1E48352252859FF3032A0,10
3388,6.12765,Dresses,"Allegra K Women Casual Zipper Closure Hooded Mini Dress Navy Blue M","Allegra K",13.35,Women,621FBD17DA27241C58015EABE4164A52,9
3389,7.23774,Dresses,"Curve Appeal Solid Ribbed Sweater Dress with Belt","Curve Appeal",16.99,Women,8643C8E2107BA86C47371E037059C4B7,8
3390,55.33500,Dresses,"Nine West Dresses Women's Split Neck Sweater Dress","Nine West",119.00,Women,8ED36A8485E30937B99C0D247E9C3832,10
3391,58.89516,Dresses,"BCBGeneration Women's Cutout Back Dress",BCBGeneration,120.44,Women,DBB422937D7FF56E049D61DA730B3E11,8
3392,4.78080,Dresses,"Allegra K Ladies Self Tie Bowknot Shoulder Elastic Waist Flower Pattern Casual Mini Dress Red M","Allegra K",11.52,Women,6463C88460BD63BBE256E495C63AA40B,9
3393,55.72800,Dresses,"Nine West Dresses Women's Lace Edge Trim Bateau Neck","Nine West",129.00,Women,477B02D99DD6C00C5BA852BB9A9E1F6C,10
3394,60.67200,Dresses,"maxandcleo Women's Layla Dress",maxandcleo,128.00,Women,E8A642ED6A9AD20FB159472950DB3D65,10
3395,21.24234,Dresses,"Patty Women Comfy On/One Shoulder Bat Wing Sleeve Sweater Mini Dress",Patty,43.98,Women,828752F77ADA1B8BADF688BB8BE59F9D,1
3396,41.61300,Dresses,"BB Dakota Juniors Neva","BB Dakota",97.00,Women,818DE4D2EC21CFCB149CED7A5BED25AB,8
3397,13.33306,Dresses,"Fashion Victim Ladies Long Sleeve Off Shoulder Batwing Top Mini Dress","Fashion Victim",26.99,Women,5C80985BD40B8CE792F8C786BB23FE54,5
3398,89.89500,Dresses,"Twelfth Street by Cynthia Vincent Women's Bell Sleeve Baby Doll Mini Dress","Twelfth Street by Cynthia Vincent",195.00,Women,384BABC3E7FAA44CF1CA671B74499C3B,3
3399,36.57900,Dresses,"#7716 One Shoulder Chiffon Homecoming Bridesmaids Party Dress",Cinderella,89.00,Women,57F04BB2975420E3B4C73920C687CAD7,8
3400,4.60215,Dresses,"Allegra K Women Flower Print Scoop Neck Sleeveless Elastic Waist Chiffon Dress White Watermelon Red XS","Allegra K",9.45,Women,E945DE21A1BB5714A0BC8A897ED32E9F,9
3401,52.39300,Dresses,"Pencey Standard Women's Drape Dress",Pencey,121.00,Women,7FCC48D22804DBBE9B66B607D51389D4,3
3402,16.25972,Dresses,"Short Sleeve Cowl Neck Fitted Warm Winter Plaid Sweater Mini Dress Top S M L","Hot from Hollywood",37.99,Women,91D0DBFD38D950CB716C4DD26C5DA08A,1
3403,45.27600,Dresses,"Kensie Women's Brocade Sleeve Dress",Kensie,98.00,Women,898DD88CCA7B2F65461BC491DACB9B25,2
3404,39.88193,Dresses,"Evanese Women's Plus Size Elegant Long Dress with 3/4 Sleeves",Evanese,97.99,Women,C6B8C8D762DA15FA8DBBDFB6BAF9E260,7
3405,8.63568,Dresses,"One-size-fits-all Tube Dress/Coverup - Black Floral Print",Alki'i,19.99,Women,BE1BC7997695495F756312886F566110,1
3406,4.77287,Dresses,"Allegra K Women Scoop Neck Cut out Shoulder Striped Hem Bat Sleeve Mini Dress Gray XS","Allegra K",10.63,Women,32FDAB6559CDFA4F167F8C31B9199643,9
3407,19.68872,Dresses,"INC International Concepts Turtleneck Tunic","INC International Concepts",42.16,Women,DAB49080D80C724AAD5EBF158D63DF41,9
3408,69.36200,Dresses,"Taylor Women's Vintage Party Dress",Taylor,158.00,Women,734E6BFCD358E25AC1DB0A4241B95651,1
3409,68.45511,Dresses,"Mother of the Bride Formal Evening Dress #2831","US Fairytailes",139.99,Women,20125FD9B2D43E340A35FB0278DA235D,3
3410,32.49900,Dresses,"Ever Pretty Women's Vine Paisley Long Dress",Ever-Pretty,69.00,Women,C6F798B844366CCD65D99BC7F31E0E02,8
3411,18.65665,Dresses,"2B Lace Top Scuba Peplum Dress","2b by bebe",39.95,Women,2FD0FD3EFA7C4CFB034317B21F3C2D93,5
3412,10.40000,Dresses,"Wrapper One-Shoulder Gathered Dress",Wrapper,25.00,Women,90F1F4972D133619A60C30F3559EC0C5,2
3413,28.16000,Dresses,"Folter Clothing BLACK DAHLIA DRESS in Black",Folter,64.00,Women,30192E936BA11D0A202097FED8F44B2D,4
3414,19.05200,Dresses,"American Apparel Cotton Spandex Jersey Double U-Neck Long Sleeve Mini Dress","American Apparel",44.00,Women,63A7769EFBCC83107E5E385CCC6429DE,8
3415,5.10588,Dresses,"Allegra K Ladies Sexy Square Neckline Backless Sleeveless Clubwear Mini Dress Blue XS","Allegra K",10.91,Women,F6D9E459B9FBF6DD26C4F7D621ADEC1D,9
3416,6.65796,Dresses,"Allegra K Ladies Sequin Doll Collar Puff Sleeve Dress Dark Blue M","Allegra K",13.56,Women,1FFFEB2192215EA34CE0AAB63650534A,9
3417,4.88768,Dresses,"Allegra K Ladies Turtle Neck Long Sleeve Zip Closure Back Black Dress Black XS","Allegra K",10.91,Women,471C50AD1A156D7256EDDFD747D77931,9
3418,16.53453,Dresses,"Sexy Fitted Empire Satin Prom Cocktail Party Club Mini Dress","Hot from Hollywood",36.99,Women,D594B1A945B5D645E59E21F88BD2D83B,1
3419,10.09596,Dresses,"Womens Ladies Coil Spring Maxi Dress","VIP BOUTIQUE",24.99,Women,4A533591763DFA743A13AFFAB1A85793,5
3420,55.22400,Dresses,"maxandcleo Women's Madelyn Printed Dress",maxandcleo,118.00,Women,643DE7CF7BA769C7466CCBC4ADFD7FAC,10
3421,6.99952,Dresses,"Allegra K Woman Long Sleeve Double Breasted One-piece Dress Camel XS","Allegra K",15.52,Women,E846FB8A4F365CA8E84393D4F34E1B07,9
3422,40.19400,Dresses,"Nine West Dresses Women's Bateau Neck Long Sleeve Dress","Nine West",99.00,Women,73640DE25B7D656733CE2F808A330F18,10
3423,4.91352,Dresses,"Allegra K Sheer Lace Bat Wing Sleeve Gray Mini Dress XS for Women","Allegra K",10.41,Women,3D324C2883882B15FA8FBE8F025A3A99,9
3424,14.31332,Dresses,"Patty Women Unique Bolero Style Long Sleeve Party Mini Dress",Patty,32.98,Women,71A5C0514AB83382D98154E5A5F9D813,1
3425,24.87105,Dresses,"KAMALIKULTURE Women's Empire Dress",KAMALIKULTURE,55.89,Women,07211688A0869D995947A8FB11B215D6,9
3426,24.28875,Dresses,"Jones New York Women's Lace Sculpted Side Drape Sheath Dress","Jones New York",57.15,Women,5D2C2CEE8AB0B9A36BD1ED7196BD6C4A,3
3427,23.16607,Dresses,"Lindy Bop 'Grace' Classy Vintage 1950's Rockabilly Style Bow Swing Party Dress","Lindy Bop",46.99,Women,5421E013565F7F1AFA0CFE8AD87A99AB,7
3428,8.18918,Dresses,"LOCOMOLIFE Sexy Deep V Short See Through Sleeve Simple Design Mini Dress Cocktail Party Clubwear FFD003 One Size","LOCOMO Dresses",16.99,Women,4500E4037738E13C0C18DB508E18D483,9
3429,14.40114,Dresses,"Floral Print Silky Long Maxi Dress - Green",TopTie,28.86,Women,CAA202034F268232C26FAC9435F54E15,10
3430,10.13650,Dresses,"Wallflower Juniors Printed Slinky DTY Wedge Dress",Wallflower,24.25,Women,2D2C8394E31101A261ABF1784302BF75,1
3431,12.91830,Dresses,"Jump Juniors Cross Pleated Beaded Gown",JUMP,28.90,Women,84C2D4860A0FC27BCF854C444FB8B400,9
3432,16.53453,Dresses,"Plus Size Sexy Black Low Cut V-Neck Mini Dress","eVogues Apparel",36.99,Women,72007983849F4FCB0AD565439834756B,5
3433,46.09539,Dresses,"Roamans Plus Size Ruffle Dress Taillissime",Roamans,99.99,Women,A91AF177D3016CA20E5FC949836A894A,7
3434,94.47200,Dresses,"Bailey 44 Women's Balls To The Wall Dress","Bailey 44",196.00,Women,14C879F3F5D8ED93A09F6090D77C2CC3,6
3435,44.98200,Dresses,"Sweetheart Knit Wrap Dress",Kiyonna,98.00,Women,5B970A1D9BE0FD100063FD6CD688B73E,3
3436,42.72800,Dresses,"Vivienne Cinch Dress",Kiyonna,98.00,Women,61F2585B0EBCF1F532C4D1EC9A7D51AA,3
3437,58.96000,Dresses,"Jones New York Women's Printed Matte 3/4 Sleeve Cowl Neck Raglan Dress","Jones New York",134.00,Women,C2F32522A84D5E6357E6ABAC087F1B0B,3
3438,37.52500,Dresses,"Jessica Simpson Monarch Flower Dress","Jessica Simpson",79.00,Women,F34185C4CA5D58E781D4F14173D41E5D,4
3439,37.76045,Dresses,"Jessica Simpson Women's Pleated Dress with Tiered Hem","Jessica Simpson",82.99,Women,4FA91C19016CB1F807EA47B5A959D518,4
3440,4.83140,Dresses,"Allegra K Ladies Dotted Double V Neck Banded Dress Pink White M","Allegra K",10.15,Women,7DE32147A4F1055BED9E4FAF3485A84D,9
3441,19.38300,Dresses,"As U Wish Juniors Lace Knit Skater Illusion Dress","As U Wish",39.00,Women,B2004314AA49D95302179246148E0326,3
3442,4.46516,Dresses,"Allegra K Ladies Scoop Neck Sash Waist Above Knee Dress Khaki L","Allegra K",10.36,Women,586F9B4035E5997F77635B13CC04984C,9
3443,7.61654,Dresses,"Allegra K Woman Long Sleeve Convertible Collar Buttoned Dress Black Size S","Allegra K",16.63,Women,12092A75CAA75E4644FD2869F0B6C45A,9
3444,31.57079,Dresses,"Purpura Erizo Womens Elegant Lace Collar Long Sleeve Dress","Purpura Erizo",74.99,Women,758BE1F9F7A7EFAC938ED8BD97C0E1CB,2
3445,49.30200,Dresses,"London Times Women's Twinkle Mesh Sheath Dress","London Times",99.00,Women,09BA3F0DF1447F40E98674BA9D62C747,3
3446,4.81344,Dresses,"Allegra K Woman Scoop Neck Elastic Waist Sequin Accent Dress Beige Black M","Allegra K",11.04,Women,5B4A2146246BC3A3A941F32225BBB792,9
3447,17.56000,Dresses,"XOXO Juniors Peplum Dress",XOXO,40.00,Women,2E1B24A664F5E9C18F407B2F9C73E821,2
3448,19.45386,Dresses,"Lindy Bop 'Rhonda' Vintage 1950's Plum Polka Dot Peter Pan Collar Rockabilly Swing / Tea Dress","Lindy Bop",46.99,Women,C5BBD980E5AB2C17413EC02BD757A9E5,7
3449,4.37972,Dresses,"Allegra K Women Summer Elastic Waist Sleeveless Casual Loose Mini Dress Cyan Black L","Allegra K",9.82,Women,86A1793F65AEEF4AEEF4B479FC9B2BCA,9
3450,19.91808,Dresses,"Evolution by Cyrus Women's Elbow Sleeve Cowl Neck Dress","Evolution by Cyrus",47.88,Women,703957B6DD9E3A7980E040BEE50DED65,4
3451,26.04000,Dresses,"Switchblade Stiletto SWING POCKET DRESS","Switchblade Stiletto",60.00,Women,DE7F47E09C8E05E6021ABABDF6BC58E7,5
3452,4.56840,Dresses,"Allegra K Women Scoop Neck Elastic Waist Chiffon Dress w Cinch Belt Beige XS","Allegra K",10.80,Women,66121D1F782D29B62A286909165517BC,9
3453,44.32200,Dresses,"Anne Klein Women's Split Neck Shift Dress","Anne Klein",89.00,Women,F356355C1634839CF42769E7F30905A3,2
3454,171.12000,Dresses,"BCBGMAXAZRIA Women's Gisela Criss Cross Foil Print Dress",BCBGMAXAZRIA,368.00,Women,5ABDF8B8520B71F3A528C7547EE92428,3
3455,23.35403,Dresses,"Lindy Bop 'Irma' Black Vintage 1950s Bow Shawl Collar Audrey Hepburn Style Swing Dress","Lindy Bop",46.99,Women,473447AC58E1CD7E96172575F48DCA3B,7
3456,116.56000,Dresses,"Ted Baker Women's Gabbiey","Ted Baker",235.00,Women,DEF7924E3199BE5E18060BB3E1D547A7,3
3457,10.70688,Dresses,"Flaming Peacock Further Print Empire Waist Maxi Dress",TopTie,23.48,Women,E1FC9C082DF6CFFF8CBCFFF2B5A722EF,10
3458,44.36880,Dresses,"Adrianna Papell Women's Matte Jersey Band Dress","Adrianna Papell",106.40,Women,E3EA33961A7C5B1EC04D6C97AA3B5379,10
3459,14.66511,Dresses,"Ed Hardy War Of The Rosses Dress - White","Ed Hardy",29.99,Women,13D63838EF1FB6F34CA2DC6821C60E49,5
3460,4.94406,Dresses,"Allegra K Women Deep U Neck Sleeveless Bare Back Coattails Dress Black White XS","Allegra K",10.89,Women,56503192B14190D3826780D47C0D3BF3,9
3461,6.22934,Dresses,"Allegra K Women Applique Round Neck Pleated Chiffon Mini Dress Beige M","Allegra K",12.61,Women,7E8D7E5CCBDDFD9576BE61E3AB86AA73,9
3462,6.71308,Dresses,"Allegra K Woman Drawstring Waist Short Sleeve Full-length Dress Heather Gray L","Allegra K",13.87,Women,9EDDA0FD4D983BF975935CFD492FD50B,9
3463,186.62600,Dresses,"Parker Women's Open Back Dress",Parker,374.00,Women,73C03186765E199C116224B68ADC5FA0,7
3464,30.16800,Dresses,"prAna Women's Amaya Dress",prAna,72.00,Women,51E6D6E679953C6311757004D8CBBBA9,7
3465,5.02640,Dresses,"Allegra K Woman Off Shoulder Hip-hugging Mini Dress Fuchsia White M","Allegra K",12.20,Women,797134C3E42371BB4979A462EB2F042A,9
3466,34.27832,Dresses,"Moonar Chiffon Strapless Sweetheart Straight Prom Formal Gown Party Bridesmaid Wedding Dress",Moonar,78.62,Women,606555CF42A6719782A952AA33CFA2CB,5
3467,5.07400,Dresses,"Allegra K Woman Cutout Shoulder Batwing Sleeve Stripe Hem Dress Gray M","Allegra K",10.75,Women,2A2717956118B4D223CECA17CE3865E2,9
3468,18.49500,Dresses,"Elan Convertible Dress",Elan,36.99,Women,322F62469C5E3C7DC3E58F5A4D1EA399,3
3469,8.07596,Dresses,"One-size-fits-most Tube Dress/Coverup with Animal Print (Zebra/Leopard/Cheet...",Alki'i,19.99,Women,CA851E9F71B25D2D588B7E0D4DE3D627,1
3470,26.29900,Dresses,"Roxy Juniors Desert Beach Strapless Maxi Dress",Roxy,59.50,Women,73FED7FD472E502D8908794430511F4D,2
3471,38.59000,Dresses,"Woolrich Women's Pemberton Dress",Woolrich,85.00,Women,735143E9FF8C47DEF504F1BA0442DF98,8
3472,4.99737,Dresses,"Allegra K Ladies Flower Prints Chiffon Short Sleeve Mini Dress S","Allegra K",11.13,Women,2974788B53F73E7950E8AA49F3A306DB,9
3473,54.11549,Dresses,"Ever Pretty Sexy Double V-neck Floral Printed Chiffon Evening Dress 09636",Ever-Pretty,119.99,Women,99BE9F83741D1275639DF2C1E4D0072F,8
3474,79.11800,Dresses,"Anne Klein Women's Dress Coat","Anne Klein",179.00,Women,E91068FFF3D7FA1594DFDF3B4308433A,2
3475,45.37400,Dresses,"KAMALIKULTURE Women's Long Sleeve Crewneck Maxi Dress",KAMALIKULTURE,98.00,Women,D38EE19A4815C4AEBA48227913092A6E,9
3476,17.55561,Dresses,"Plus Size White Cotton Empire Waist SunDress","eVogues Apparel",39.99,Women,DDCBE25988981920C872C1787382F04D,5
3477,4.51856,Dresses,"Allegra K Women Pullover Ruffled Single Shoulder Sleeveless Dress Blue XS","Allegra K",9.11,Women,6D6968D87C240C699190E2D8C029FA9D,9
3478,4.33411,Dresses,"Allegra K Ladies Scoop Neck Sleeveless Elastic Waist Mini Dress Multicolor XS","Allegra K",9.61,Women,B071CFA81605A94AD80CFA2BBC747448,9
3479,4.29240,Dresses,"Allegra K Ladies Batwing Sleeve Off Shoulder Form-fitting Dress Light Pink S","Allegra K",10.22,Women,6950AA02AE8613AF620668146DD11840,9
3480,14.08673,Dresses,"Jr Plus Size Sexy Black Rhinestone Low Cut V-Neck Cocktail Dress","eVogues Apparel",32.99,Women,E8E0DD181E4EE545195120626098BFBA,5
3481,18.01413,Dresses,"Plus Size Black Embroidery Print Maxi Halter Neck Cocktail Dress","eVogues Apparel",36.99,Women,3FB04953D95A94367BB133F862402BCE,5
3482,14.44674,Dresses,"Patty Women Smart Polo Neck Cap Sleeve Casual Party Mini Dress",Patty,34.98,Women,B7FEDE84C2BE02CCB9C77107956560EB,1
3483,74.05300,Dresses,"Anne Klein Women's Sequin Dresss","Anne Klein",149.00,Women,CB953F6CA5923F7517125DB46ED1293D,2
3484,5.45952,Dresses,"Allegra K Woman Dipped Hem Short Sleeve Cat Front Summer Short Dress Gray XS","Allegra K",11.28,Women,966B6DFB6B0819CC10644BEA3115CF20,9
3485,38.16099,Dresses,"Jones New York Women's Mock Jacket Dress","Jones New York",89.37,Women,DFEB9598FBFB97CC6BBCC0AFF2C785D6,3
3486,22.88413,Dresses,"Lindy BOP 'Nina' Classy Vintage 40s 50s Style Blue 3/4 Sleeve Belted Wiggle Pencil Dress","Lindy Bop",46.99,Women,AB4F2B5FD96CA65349119909C1EADA2D,7
3487,36.55543,Dresses,"Miss Sixty Women's Cameron Dress","Miss Sixty",79.99,Women,944A5AE3483ED5C1E10BBCCB7942A279,2
3488,6.53310,Dresses,"Allegra K Woman Pale Pink V Neck Sleeveless Sash-waist Tank Dress L","Allegra K",15.30,Women,C7B90B0FC23725F299B47C5224E6EC0D,9
3489,26.37666,Dresses,"Anne Klein Women's Color Banded Hem Swing Dress","Anne Klein",53.94,Women,1B318124E37AF6D74A03501474F44EA1,2
3490,10.97500,Dresses,"A. Byer Juniors Print Hmc Tube Top Dress","A. Byer",25.00,Women,72F67E70F6B7CDC4CC893EDADDF0C4C6,1
3491,44.00200,Dresses,"KAMALIKULTURE Women's Turtleneck Dress",KAMALIKULTURE,98.00,Women,6C91724B896CDCF48285039AB05B3AAF,9
3492,6.43625,Dresses,"Allegra K Woman Scoop Neck Short Sleeve Long Dress Heather Gray M","Allegra K",13.55,Women,0060EF47B12160B9198302EBDB144DCF,9
3493,15.86893,Dresses,"Sleeveless Low Cut Scoop Neck Sequins Mini Fitted Evening Cocktail Dress S M L","Hot from Hollywood",38.99,Women,BA036D228858D76FB89189853A5503BD,1
3494,64.23200,Dresses,"Suzi Chin Women's Lace Dress","Suzi Chin",148.00,Women,6DBD2699E8E7EC0047DE2D5D1B28A75B,3
3495,38.19000,Dresses,"aryn K Women's Long Sleeve Lace Mini Dress","Aryn K",95.00,Women,8485AE387A981D783F8764E508151CD9,2
3496,47.22300,Dresses,"London Times Women's Matte Jersey Shutter Tuck Sheath Dress","London Times",99.00,Women,0A348EDE8AC3768875037BACA5DE6E26,3
3497,66.67920,Dresses,"Ali Ro Women's Short Sleeve Sequin Dress","Ali Ro",158.76,Women,7535BBB91C8FDE347AD861F293126633,3
3498,43.20800,Dresses,"BCBGeneration Women's Body Con Dress",BCBGeneration,88.00,Women,FD9DCF1D146272BB05C490D790B6DA52,8
3499,6.07420,Dresses,"Allegra K Women Pullover V Neck Sleeveless Dress Dark Blue M w Belt","Allegra K",12.55,Women,3EA2DB50E62CEEFCEAF70A9D9A56A6F4,9
3500,31.21530,Dresses,"Nine West  Women's Ruffle  Racer Back Maxi Dress","Nine West",77.65,Women,E2065CB56F5533494522C46A72F1DFB0,10
3501,3.98286,Dresses,"Allegra K Ladies A Line Heart Sheer Mesh Upper Slipover Mini Dress Black XS","Allegra K",9.81,Women,D494020FF8EC181EF98ED97AC3F25453,9
3502,71.02200,Dresses,"Adrianna Papell Women's Strapless Fully Beaded Cocktail Dress","Adrianna Papell",159.60,Women,D2350A54D774001D6078E326B4488878,10
3503,63.43512,Dresses,"BCBGMAXAZRIA Women's Sheyna Fitted Ruffle Dress With Low Back",BCBGMAXAZRIA,129.99,Women,87F7EE4FDB57BDFD52179947211B7EBB,3
3504,9.12588,Dresses,"Allegra K Ladies Doll Collar Long Sleeve Self Tie Bow Front Decor Stretch Dress White S","Allegra K",20.19,Women,73231E53EEEF362C814C8522F5257286,9
3505,58.36800,Dresses,"maxandcleo Women's Sarah Pleated Dress",maxandcleo,128.00,Women,2A3D6D6CC4B5E77238C1FC1BB6CDD681,10
3506,62.86000,Dresses,"Adrianna Papell Women's Side Rouched Dress","Adrianna Papell",140.00,Women,E0126439E08DDFBDF4FAA952DC910590,10
3507,19.97075,Dresses,"Lindy Bop 'Viola' Vintage 1950's Plum Shawl Collar Double Breasted Rockabilly Party Dress","Lindy Bop",46.99,Women,0E7C7D6C41C76B9EE6445AE01CC0181D,7
3508,19.07794,Dresses,"50's Wiggle Pencil Pleat Dress Black","Tiger Milly",46.99,Women,7D2BE41B1BDE6FF8FE45150C37488EBB,10
3509,33.47622,Dresses,"Anne Klein Women's Jersey Swing Dress","Anne Klein",79.14,Women,0141A8AEDB1B53970FAC7C81DAC79FBE,2
3510,4.36000,Dresses,"Allegra K Women Ruffled Single Shoulder Sleeveless Mini Dress Black XS","Allegra K",8.72,Women,15E122E839DFDAA7CE969536F94AECF6,9
3511,63.10400,Dresses,"Desert Rain Maxi Dress",Kiyonna,128.00,Women,9A85C12A21B76392747906FC7B2AFF92,3
3512,4.76720,Dresses,"Allegra K Women Self Tie Neck Elastic Waist Chiffon Mini Dress Light Gray XS","Allegra K",10.10,Women,0DBB3FB9A5CD1D5F8A9075B5BB8070AA,9
3513,18.16934,Dresses,"Ruched Sexy Cocktail Fitted X Back Club Party Hot Mini Dress","Hot from Hollywood",38.99,Women,0FFACA95E3E5242BA1097AD8A9A6E95D,1
3514,21.54569,Dresses,"Jump Juniors Marled and Marvelous Spaced Dyed Sweater Knit Dress",JUMP,49.99,Women,7288251B27C8F0E73F4D7F483B06A785,9
3515,48.70600,Dresses,"Bcbgeneration Women's Mini Dress",BCBGeneration,98.00,Women,5FEF3EFF51DC719C4A9F565A742D78F2,8
3516,13.59600,Dresses,"American Apparel Cotton Spandex Jersey Strapless Ruched Dress","American Apparel",33.00,Women,CF1CF43CBA274AE7F413E864682B80F8,8
